sentence_1,sentence_2,similarity,split
"Quatre essais (612 participants) comparaient l'acide ursodésoxycholique avec ou sans traitement supplémentaire à un placebo, à l'absence de traitement ou au même traitement supplémentaire.",Deux essais (383 participants) comparaient le plasma frais congelé (PFC) avec ou sans traitement supplémentaire à l'absence de traitement ou au même traitement supplémentaire.,1.2,test
"Quatre essais contrôlés randomisés ont répondu aux critères d'inclusion, mais un essai a été exclu en raison d'une mauvaise méthodologie.","Bien que quatre essais contrôlés randomisés aient répondu aux critères d'inclusion, un essai a été exclu en raison d'une mauvaise méthodologie.",4.7,test
Réservé à l'adulte et à l'enfant à partir de 4 ans en raison du type d'anesthésie non adapté avant cet âge.,"Ce médicament est indiqué chez l'adulte et l'enfant de plus de 4 ans, pour l'anesthésie locale ou loco-régionale en pratique odonto-stomatologique.",2.8,test
Réservoir dans l'abdomen de la reine contenant la semence des faux-bourdons qui servira à féconder les œufs d'ouvrières et de reines.,"Il est composé d'une reine, de plusieurs milliers d'ouvrières et d'un nombre de mâles appelés faux-bourdons, variable selon la saison.",0.2,train
"Résumer les meilleures preuves disponibles concernant les effets des anticholinergiques dans le traitement de l'hypersalivation par des neuroleptiques, autres que la clozapine chez les patients atteints de schizophrénie.","Cependant, des médicaments anticholinergiques peuvent réduire la production de salive et le fait de baver et de saliver.",2.0,test
Sa vie nous est connue par le récit qu'en a fait Athanase d'Alexandrie vers 360.,"Selon le récit de saint Athanase, rédigé vers 360, Antoine le Grand serait né en 251 et mort en 356 : il aurait donc vécu 105 ans.",1.6,test
Ses habitants sont appelés les Cébazaires.,Le parc de la Prade dans le quartier de la Prade/Champcros avec les services techniques et services espaces verts municipaux.,0.0,test
"Si la saison n'est pas terminée, il remplace les cadres pleins par des cadres vides afin que les abeilles continuent la récolte.","Une fois les cadres remplis de miel prélevés et sans abeilles, ils sont transportés pour les opérations suivantes et l'extraction du miel.",0.9,test
"Si sa reine meurt, une colonie est dite « orpheline », et son espérance de vie chute rapidement.","Quand les rayons contiennent beaucoup de miel, et surtout en fin de période de forte miellée, l'apiculteur va retirer une partie des cadres.",0.0,test
Six études ont examiné les effets sur la quantité totale de sommeil et ont rapporté une relation positive et significative entre le début plus tardif des cours et la quantité de sommeil.,"Débuter les cours plus tard était associé à une augmentation de la durée du sommeil durant les jours scolaires pour les étudiants sur la base de la synthèse de deux études, et des preuves issues de six autres études ont également étayé la relation entre commencer les cours plus tard et une augmentation de la durée du sommeil.",3.5,train
"Son expérience lui a permis d'énoncer différentes règles de survie en mer, qui ont fait l'objet de vives critiques.","En 1952, il monta à bord d'un canot pneumatique, L'Hérétique, pour effectuer des recherches sur les problèmes de survie en mer.",0.9,test
"Son utilisation est déconseillée chez les patients présentant une intolérance au fructose, un syndrome de malabsorption du glucose et du galactose ou un déficit en sucrase/isomaltase.","L'utilisation de ce médicament est déconseillée chez les patients présentant une intolérance au fructose, un syndrome de malabsorption du glucose et du galactose ou un déficit en sucrase/isomaltase (maladies héréditaires rares).",4.4,test
"Son utilisation est déconseillée chez les patients présentant une intolérance au galactose, un déficit en lactase de LAPP ou un syndrome de malabsorption du glucose ou du galactose (maladies héréditaires rares).","L'utilisation de ce médicament est déconseillée chez les patients présentant une intolérance au galactose, un déficit en lactase de LAPP ou un syndrome de malabsorption du glucose ou du galactose (maladies héréditaires rares).",4.7,test
"Sous sa forme la plus ancienne, de la fondation de Rome jusqu'au début de la République, les patriciens forment la classe aristocratique romaine.",Souvent les aristocrates se disent descendants des familles fondatrices (plus ou moins légendaires) d'un territoire ou d'une cité dans l'Antiquité.,0.8,test
"Sur la base de 11 études portant sur 2152 participants, nous n'avons trouvé aucune différence entre les deux techniques d'anesthésie pour la mortalité à un mois.","Nous n'avons trouvé aucune différence en termes de mortalité à un mois (11 essais, 2152 participants) entre les blocs neuroaxiaux et une anesthésie générale.",4.2,test
"Sur la base de ces preuves limitées, les ultrasons n'ont pas suffisamment de précision en tant que test unique pour confirmer la mise en place des sondes gastriques.",Aucune des études incluses n'a indiqué si les ultrasons étaient suffisamment précis en tant que test unique pour confirmer le positionnement de la sonde gastrique pour une alimentation.,4.0,train
"Tout en maintenant la posologie de la metformine, le glimépiride sera commencé à faibles doses, puis augmenté progressivement jusqu'à des doses maximales, en fonction de l'équilibre métabolique recherché.","Tout en maintenant la posologie de la metformine, le glimépiride sera commencé à faibles doses, puis augmenté jusqu'à la dose maximale journalière, en fonction de l'équilibre métabolique recherché.",4.7,test
"Toutefois, des études récentes ont montré que les inhibiteurs de la COX-2 sont associés à des risques cardiovasculaires accrus chez des populations de patients spécifiques.","Toutefois, une autre littérature a montré que certains AINS de la COX-2 sont associés à un risque cardiovasculaire accru.",3.2,train
"Toutefois, en cas de passage systémique, des manifestations de toxicité neurologique, peuvent apparaître.","Toutefois, en cas de passage systémique (par voie générale), des manifestations de toxicité neurologique, peuvent apparaître.",4.6,test
"Toutefois, on ignore si ces drains sont bénéfiques ou nocifs pour le patient.",On ignore si ces drains contribuent ou pas à la cicatrisation des plaies.,1.8,test
Trois études ont rendu compte de complications de longue durée.,Trois études ont rendu compte du taux de complications de longue durée sans aucune différence statistiquement significative.,3.0,test
Un essai a comparé le bandage élastique ACE WRAP avec un plâtre court du bras et un plâtre long du bras.,"Un essai a comparé un bandage élastique ACE WRAP, un plâtre court du bras et un plâtre long du bras.",4.8,train
Un exemplaire est répertorié dans le livre de l'Abbé Bidault (sans marque) et un autre dans l'ouvrage de Michel Schonn.,"Si c'est un biberon pour nourrir (donc du lait), il faut mettre dans de l'eau chaude de la poudre de lait, et ensuite mélanger avec la tétine vissée, en faisant rouler le biberon entre ses mains ;",0.0,train
"Un instrument chirurgical est un outil ou un appareil spécialement conçu pour réaliser les actions spécifiques liées à une opération chirurgicale, telles que modifier des tissus biologiques ou fournir une manière de les visualiser.",Les instruments chirurgicaux sont des outils ou des appareils conçus pour réaliser des opérations chirurgicales.,3.1,train
"Un peu avant la fin des années 1880, commence une longue bataille contre ces engins de mort (appelés « murder bottles », les « bouteilles assassines » par les Anglais) car les chercheurs découvrent à cette époque les agents pathogènes des principales maladies infectieuses que le lait peut transmettre (tétanos, typhus, diphtérie, rouget du porc), d'où le constat que « le sein protège, le biberon rend malade, tue ou mène à la folie ».",Une bataille contre le biberon commença juste avant la fin des années 1880.,1.6,train
"Un profil biophysique (PBP) comprend la surveillance échographique des mouvements du foetus, de la tonicité du foetus et de la respiration du foetus, l'évaluation échographique du volume de liquide avec ou sans évaluation de la fréquence cardiaque du foetus.","Le profil biophysique se voit à l'échographie par l'évaluation 1) des mouvements du foetus, 2) de la tonicité, 3) de la respiration et 4) du volume du liquide amniotique qui entoure le bébé.",3.6,test
"Un rayon fraîchement construit est jaune pâle, presque blanc, il devient jaune puis brun foncé en vieillissant.","C'est une feuille de cire dite gauffrée, puisqu'elle a été moulée avec le même dessin que celui du fond des rayons que les abeilles construisent d'elles-mêmes.",0.0,train
Un surdosage n'est pas attendu dans les conditions normales d'utilisation de cette solution en bain de bouche.,Un surdosage n'est pas attendu dans les conditions normales d'utilisation de cette solution pour bain de bouche.,4.6,train
"Un syndrome main-pied persistant ou sévère (de grade 2 ou plus) peut induire une perte des empreintes digitales, ce qui peut avoir un impact sur l'identification du patient.","La réaction cutanée main-pied peut entraîner une perte des empreintes digitales, ce qui peut avoir un impact sur votre identification par lecture de l'empreinte digitale.",4.4,train
Un traitement de trois à six jours par des antibiotiques oraux a produit une efficacité comparable à celle du traitement d'une durée standard de 10 jours par la pénicilline orale chez les enfants atteints d'une pharyngite aiguë GABHS.,Un traitement de trois à six jours par des antibiotiques oraux chez les enfants atteints d'une infection à streptocoque de la gorge est un traitement sûr ayant un effet comparable à celui du traitement par la pénicilline pendant la durée standard de 10 jours.,4.0,train
