sentence_1,sentence_2,similarity,split
මිනිසෙක් පොළවට ඉහළින් රැඳී සිටියි,මිනිසෙකු උඩ පනිමින් කරනම් ගසයි,2.65,train
මිනිසෙක් පොළවට ඉහළින් රැඳී සිටියි,තරුණයන් දෙදෙනෙකු පාපැදි දෙකක් මත හිදගෙන සිටිති,0.0,test
මිනිසෙක් ස්කේට් බෝර්ඩ් එකක් සමග ක්‍රීඩා කරයි,නිල් කමිසයක් ඇඳ සිටින තරුණයා ස්කේටිං වික්‍රමයන් පුහුණු වෙයි,3.65,test
මිනිසෙක් ස්කේට් බෝර්ඩ් එකක් සමග ක්‍රීඩා කරයි,මිනිසෙකු උඩ පනිමින් කරනම් ගසයි,1.35,train
මිනිසෙක් ස්කේට් බෝර්ඩ් එකක් සමග ක්‍රීඩා කරයි,තරුණයන් දෙදෙනෙකු පාපැදි දෙකක් මත හිදගෙන සිටිති,0.0,test
නිල් කමිසයක් ඇඳ සිටින තරුණයා ස්කේටිං වික්‍රමයන් පුහුණු වෙයි,මිනිසෙකු උඩ පනිමින් කරනම් ගසයි,1.35,train
නිල් කමිසයක් ඇඳ සිටින තරුණයා ස්කේටිං වික්‍රමයන් පුහුණු වෙයි,තරුණයන් දෙදෙනෙකු පාපැදි දෙකක් මත හිදගෙන සිටිති,0.0,train
මිනිසෙකු උඩ පනිමින් කරනම් ගසයි,තරුණයන් දෙදෙනෙකු පාපැදි දෙකක් මත හිදගෙන සිටිති,0.0,test
පුද්ගලයෙක් මුහුදේ බෝට්ටුවකින් යාත්‍රා කරයි,මිනිසෙක් මුහුදේ බෝට්ටුවක් පදවාගෙන යයි,4.65,test
පුද්ගලයෙක් මුහුදේ බෝට්ටුවකින් යාත්‍රා කරයි,පුද්ගලයෙක් මෝටර් බෝට්ටුවෙන් ගමන් කරයි,4.35,test
පුද්ගලයෙක් මුහුදේ බෝට්ටුවකින් යාත්‍රා කරයි,මිනිසෙකු මුහුදේ මෝටර් බෝට්ටුවක් පදියි ,4.35,test
පුද්ගලයෙක් මුහුදේ බෝට්ටුවකින් යාත්‍රා කරයි,පුද්ගලයෙකු විසින් බෝට්ටුවක් ජලය මත ධාවනය කරයි,4.0,test
මිනිසෙක් මුහුදේ බෝට්ටුවක් පදවාගෙන යයි,පුද්ගලයෙක් මෝටර් බෝට්ටුවෙන් ගමන් කරයි,4.35,test
මිනිසෙක් මුහුදේ බෝට්ටුවක් පදවාගෙන යයි,මිනිසෙකු මුහුදේ මෝටර් බෝට්ටුවක් පදියි ,4.0,train
මිනිසෙක් මුහුදේ බෝට්ටුවක් පදවාගෙන යයි,පුද්ගලයෙකු විසින් බෝට්ටුවක් ජලය මත ධාවනය කරයි,4.35,train
පුද්ගලයෙක් මෝටර් බෝට්ටුවෙන් ගමන් කරයි,මිනිසෙකු මුහුදේ මෝටර් බෝට්ටුවක් පදියි ,4.65,test
පුද්ගලයෙක් මෝටර් බෝට්ටුවෙන් ගමන් කරයි,පුද්ගලයෙකු විසින් බෝට්ටුවක් ජලය මත ධාවනය කරයි,4.35,train
මිනිසෙකු මුහුදේ මෝටර් බෝට්ටුවක් පදියි ,පුද්ගලයෙකු විසින් බෝට්ටුවක් ජලය මත ධාවනය කරයි,4.65,train
මිනිසෙක් හිම මත කරණම් ගසයි,මිනිසෙක් හිම කන්දක කරණමක් ගසයි,4.65,test
මිනිසෙක් හිම මත කරණම් ගසයි,පුද්ගලයෙක් හිමේ ස්කීං ක්‍රීඩාවේ නිරත වෙයි,3.65,test
මිනිසෙක් හිම මත කරණම් ගසයි,මිනිසෙකු හිම මත ලිස්සා යයි,2.35,test
මිනිසෙක් හිම මත කරණම් ගසයි,තරුණයෙකු හිම ක්‍රීඩාවක නිරත වෙමින් සිටියි,3.35,train
මිනිසෙක් හිම කන්දක කරණමක් ගසයි,පුද්ගලයෙක් හිමේ ස්කීං ක්‍රීඩාවේ නිරත වෙයි,3.65,train
මිනිසෙක් හිම කන්දක කරණමක් ගසයි,මිනිසෙකු හිම මත ලිස්සා යයි,2.65,train
මිනිසෙක් හිම කන්දක කරණමක් ගසයි,තරුණයෙකු හිම ක්‍රීඩාවක නිරත වෙමින් සිටියි,3.65,train
පුද්ගලයෙක් හිමේ ස්කීං ක්‍රීඩාවේ නිරත වෙයි,මිනිසෙකු හිම මත ලිස්සා යයි,4.0,train
පුද්ගලයෙක් හිමේ ස්කීං ක්‍රීඩාවේ නිරත වෙයි,තරුණයෙකු හිම ක්‍රීඩාවක නිරත වෙමින් සිටියි,4.65,test
මිනිසෙකු හිම මත ලිස්සා යයි,තරුණයෙකු හිම ක්‍රීඩාවක නිරත වෙමින් සිටියි,4.0,train
ක්‍රීඩකයින් පිරිසක් පන්දුවක් සමගින් ක්‍රීඩා කරයි,රග්බි ක්‍රීඩකයන් පිරිසක් පන්දුව තම ග්‍රහණයට ගැනීමට උත්සාහ කරයි,3.0,test
ක්‍රීඩකයින් පිරිසක් පන්දුවක් සමගින් ක්‍රීඩා කරයි,කණ්ඩායම් දෙකක් රග්බි තරඟයක ආරම්භයට මුල පුරති,2.35,train
